escola_slug,escola_nome,ano,estado,grupo,titulo_samba,compositores,interpretacao
paraiso-do-tuiuti,Paraíso do Tuiuti,2024,RJ,Grupo Especial,Glória ao Almirante Negro !,,Pixulé
paraiso-do-tuiuti,Paraíso do Tuiuti,2025,RJ,Grupo Especial,Quem Tem Medo de Xica Manicongo ?,Cláudio Russo e Gustavo Clarão,Pixulé
paraiso-do-tuiuti,Paraíso do Tuiuti,2026,RJ,Grupo Especial,Lonã Ifá Lukumi,,
perola-negra,Pérola Negra,1974,SP,Grupo 3,O Mundo Alegre de Piollin,,
perola-negra,Pérola Negra,1975,SP,Grupo 2,São Paulo de Adoniran Barbosa,,
perola-negra,Pérola Negra,1976,SP,Grupo 1,"Portinari, Pintor do Povo",,
perola-negra,Pérola Negra,1977,SP,Grupo 1,Zequinha de Abreu - Sonho de Uma Época,,
perola-negra,Pérola Negra,1978,SP,Grupo 1,Dia-a-Dia,,
perola-negra,Pérola Negra,1979,SP,Grupo 1,"Carnaval, Intrigas e Opiniões",,
perola-negra,Pérola Negra,1980,SP,Grupo 1,Século da Paz,,
perola-negra,Pérola Negra,1981,SP,Grupo 1,"Quem Não Pode, Pode No 1º de Abril ou A Visita do Reino de Mentira ao País da Verdade",,
perola-negra,Pérola Negra,1982,SP,Grupo 2,No Reino de Mãos de Cabelo e da Negra Pisadeira,,
perola-negra,Pérola Negra,1983,SP,Grupo 1,"Português, Papagaio e Cia",,
perola-negra,Pérola Negra,1984,SP,Grupo 2,10 Anos de Samba,,
perola-negra,Pérola Negra,1985,SP,Grupo 2,"Terra de Todos, Terra de Ninguém",,
perola-negra,Pérola Negra,1986,SP,Grupo 2,"Falando de Amor, Perfume e Beleza",,
perola-negra,Pérola Negra,1987,SP,Grupo 2,"Embu, Suas Artes, Suas Lendas",,
perola-negra,Pérola Negra,1988,SP,Grupo 2,História do Carnaval Através das Marchas,,
perola-negra,Pérola Negra,1989,SP,Grupo 1,"Alô, Alô Ilusão, no País das Maravilhas a Sorte é Sua",,
perola-negra,Pérola Negra,1990,SP,Grupo Especial,"Shangri-lá Tupiniquin, Sonho, Fartura e Milagres",,
perola-negra,Pérola Negra,1991,SP,Grupo 1,Magias e Travessuras do Número Sete,,
perola-negra,Pérola Negra,1992,SP,Grupo 1,Mesmo na Folia o Plantão Vai Funcionar,,
perola-negra,Pérola Negra,1993,SP,Grupo 1,Os Feios que me Desculpem Mas Beleza é Fundamental,,
perola-negra,Pérola Negra,1994,SP,Grupo 1,"Quem Viveu Sabe, Quem não Viu, Vai Sonhar",,
perola-negra,Pérola Negra,1995,SP,Grupo 1,Origem e Evolução do Roda,,
perola-negra,Pérola Negra,1996,SP,Grupo Especial,Navegar é Preciso,,
perola-negra,Pérola Negra,1997,SP,Grupo 1,"Fim de Semana, Alegria é geral",,
perola-negra,Pérola Negra,1998,SP,Grupo 1,"Inezita Barroso, Uma Trajetória de Sucesso",,
perola-negra,Pérola Negra,1999,SP,Grupo 1,"Lua, Luar... Conduza o Meu Caminhar",,
perola-negra,Pérola Negra,2000,SP,Grupo de Acesso,Canta Brasil... A Tropicália no Ano 2000,,
perola-negra,Pérola Negra,2001,SP,Grupo Especial,A Vida Pela Paz . Solidariedade,,
perola-negra,Pérola Negra,2002,SP,Grupo de Acesso,"Monteiro Lobato, Da Fazenda Buquira (Taubaté-SP) Para o Mundo ""Um Homem Além do Seu Tempo""",,
perola-negra,Pérola Negra,2003,SP,Grupo de Acesso,A Magia dos Arcanos do Tarô,,
perola-negra,Pérola Negra,2004,SP,Grupo de Acesso,"Oh! Mada... Oh! Madalena. Das Suas Tribos, Pérola Negra Faz Seu Canto","Ladislau (tico), Marcelo Dubau e Maurinho",
perola-negra,Pérola Negra,2005,SP,Grupo de Acesso,"Diamantina, Berço da Mineração","Douglinhas, Michel, Serginho Do Porto, Darlan, João Do Mangue, Ronaldo e Quinzinho",
perola-negra,Pérola Negra,2006,SP,Grupo de Acesso,Deus salve as rainhas!,,
perola-negra,Pérola Negra,2007,SP,Grupo Especial,"Venda como arte, comércio como sua principal representação","Carlinhos Barbosa, Mydras, Bola",
perola-negra,Pérola Negra,2008,SP,Grupo Especial,"A onça vai beber água. Jaguariúna, desenvolvimento e qualidade de vida nos trilhos do tempo.","Rogério Morgado, Renne das Lentes, Reinaldo Pajé , Marcelo Papo Doce e Marco Aurélio",
perola-negra,Pérola Negra,2009,SP,Grupo Especial,Guiado por Surya pelos caminhos da India em busca da Pérola sagrada,"Mydras, Carlinhos, Bola, Ladislau e Michel",
perola-negra,Pérola Negra,2010,SP,Grupo Especial,Vamos Tirar o Brasil da Gaveta,"Carlinhos, Mydras, Bola, Michel e Regianno",
perola-negra,Pérola Negra,2011,SP,Grupo Especial,"Abraão, o patriarca da fé","Carlinhos, Mydras, Bola, Michel e Regianno",
perola-negra,Pérola Negra,2012,SP,Grupo Especial,"A pedra que canta também samba - Itanhaém, hoje a Pérola é você!",,
perola-negra,Pérola Negra,2013,SP,Grupo de acesso,"O espetáculo vai começar, Pérola Negra apresenta: O Auto da Compadecida","Mydras, Carlinhos, Bola, Michel e Regianno",
perola-negra,Pérola Negra,2014,SP,Grupo Especial,"Caminhos a seguir, lugar encontrei... Pérola Negra, a suprema felicidade",,
perola-negra,Pérola Negra,2015,SP,Grupo de Acesso,Pérolas,,
perola-negra,Pérola Negra,2016,SP,Grupo Especial,Do Canindé ao samba no pé. A Vila Madalena nos passos do balé,"Jairo Roizen, Celsinho Mody, Guga Mercadante, Nando do Cavaco, Marcelo Zola, Sidney Arruda, Filosofia Diley e Xandinho Nocera",
perola-negra,Pérola Negra,2017,SP,Grupo de Acesso,Pérola Negra levanta as mangas e põe a mão na massa,"Tigrão, Juninho Branco, Rodrigo Atração, Marcelo Soares e Thiago SP",
perola-negra,Pérola Negra,2018,SP,Grupo de Acesso,"Numa viagem arretada por terras nordestinas, a Joia Rara do Samba embarca no trem do forró rumo ao maior São João do Mundo: Campina Grande","Edilson Casal, Rodrigo Minuetto, Rodolfo Minuetto, Victor Sampaio, Felipe Dingo, Portuga, Gui Cruz, Luciano Rosa e Vitor Gabriel",
perola-negra,Pérola Negra,2019,SP,Grupo de acesso 1,"Da majestosa África, tu és negra mulher guerreira a verdadeira Pérola Negra","Jairo Roizen, Celsinho Mody, Thiago Sukata, Valêncio, Filosofia Nando, Jadson Fraga, Tavares, Tubino e Meiners",
perola-negra,Pérola Negra,2020,SP,Grupo Especial,Bartali Tcherain – A estrela cigana brilha na Pérola Negra!,,
perola-negra,Pérola Negra,2022,SP,Grupo de acesso 1,"Um Mergulho nos Rios Sagrados, em Busca da Cura para o Corpo e a Alma","Jairo Roizen, Daniel Collete, Thiago Sukata, Turko, Maradona, Rafa do Cavaco, Luan, Fabio Souza, Tubino Jadson, Claudinho e Meiners",
perola-negra,Pérola Negra,2023,SP,Grupo de Acesso 1,"Prepare o seu coração: Jair Rodrigues, festa para o Rei Negro",,
perola-negra,Pérola Negra,2024,SP,Grupo de Acesso 1,Pérola no Encanto dos Balaios das Quebradeiras,,
perola-negra,Pérola Negra,2025,SP,Grupo de Acesso 2,Exu Mulher,"Lucas Donato, Aquiles da Vila, Fabiano Sorriso, Marcos Vinicius, Biel, Mateus Pranto, Clairton Fonseca e Marcel da Cohab",
perola-negra,Pérola Negra,2026,SP,Grupo de Acesso 1,"Valei-me cangaceira arretada, Maria que abala a gira, valente e bonita que vence demanda",,
portela,Portela,1934,RJ,Desfile organizado pelo Jornal O País,Academia do Samba,,
portela,Portela,1935,RJ,Escolas de samba,O Samba Dominando o Mundo,Paulo da Portela,
portela,Portela,1936,RJ,Escolas de samba,*,Paulo da Portela,
portela,Portela,1937,RJ,Escolas de samba,O Carnaval,,
portela,Portela,1938,RJ,,Democracia no samba,Paulo da Portela,
portela,Portela,1939,RJ,Escolas de samba,Teste ao Samba,Paulo da Portela,
portela,Portela,1940,RJ,Escolas de samba,Homenagem à Justiça,Paulo da Portela,
portela,Portela,1941,RJ,Escolas de samba,Dez Anos de Glórias,Bibi e Chatim,
portela,Portela,1942,RJ,Escolas de samba,A Vida do Samba,Alvaiade e Chatim,
portela,Portela,1943,RJ,Escolas de samba,Carnaval de Guerra,Nilson e Alvaiade,
portela,Portela,1944,RJ,Escolas de samba,Motivos Patrióticos [ nota 1 ],Ventura,
portela,Portela,1945,RJ,Escolas de samba,Brasil Glorioso [ nota 1 ],Zé Barriga Dura e Nilton Batatinha,
portela,Portela,1946,RJ,Escolas de samba,Alvorada do Novo Mundo,Ventura,
portela,Portela,1947,RJ,Escolas de samba,Honra ao Mérito,Alvaiade e Ventura,
portela,Portela,1948,RJ,Escolas de samba,Exaltação à Redentora,Manacéa e Nilson,
portela,Portela,1949,RJ,União Geral das Escolas de Samba do Brasil,O Despertar de Um Gigante,Manacéa,
portela,Portela,1950,RJ,União Cívica de Escolas de Samba,Riquezas do Brasil,Manacéa e Aniceto,
portela,Portela,1951,RJ,União Geral das Escolas de Samba do Brasil,A Volta do Filho Pródigo,Josias e Chatim,
portela,Portela,1952,RJ,,Brasil de ontem,Manacéa,
portela,Portela,1953,RJ,Supercampeonato,Seis Datas Magnas,Candeia e Altair Prego,
portela,Portela,1954,RJ,Supercampeonato,São Paulo Quatrocentão (O Despertar do Gigante),Picolino e Waldir 59,
portela,Portela,1955,RJ,Supercampeonato,Uma Festa Junina no Mês de Fevereiro,Candeia e Waldir 59,
portela,Portela,1956,RJ,Supercampeonato,Gigante pela Própria Natureza,Candeia e Waldir 59,
portela,Portela,1957,RJ,Supercampeonato,Legados de D. João VI,"Candeia, Waldir 59 e Picolino",
portela,Portela,1958,RJ,Supercampeonato,Vultos e Efemérides do Brasil,Simeão e Jorge Porqueiro,
portela,Portela,1959,RJ,Supercampeonato,"Brasil, Panteon de Glórias","Casquinha, Bubu, Candeia, Waldir 59 e Picolino",
portela,Portela,1960,RJ,Supercampeonato,"Rio, Capital Eterna do Samba ou Rio, Cidade Eterna",Walter Rosa,
portela,Portela,1961,RJ,Supercampeonato,Jóias das Lendas Brasileiras,Walter Rosa,
portela,Portela,1962,RJ,Grupo 1,Rugendas ou Viagens Pitorescas Através do Brasil,"Ze Kéti, Batatinha, Carlos Elias e Marques Balbino",Zé Keti e Marques Balbino
portela,Portela,1963,RJ,Grupo 1,Barão de Mauá e Suas Realizações ou Barão de Mauá e Sua Época,Valter Rosa e Antonio Alves,
portela,Portela,1964,RJ,Grupo 1,O Segundo Casamento de D. Pedro I,Marques Balbino e Antônio Alves,Abílio Martins e Dilson
portela,Portela,1965,RJ,Grupo 1,"Histórias e Tradições do Rio Quatrocentão, do Morro Cara de Cão à Praça Onze",Waldir 59 e Candeia,Abílio Martins
portela,Portela,1966,RJ,Grupo 1,Memórias de Um Sargento de Milícias,Paulinho da Viola,"Catoni, Tia Surica e Mazinho"
portela,Portela,1967,RJ,Grupo 1,Tal Dia É o Batizado,"Catoni, Jabolo e Waltenir",Catoni
portela,Portela,1968,RJ,Grupo 1,O Tronco do Ipê,Cabana,Catoni
portela,Portela,1969,RJ,Grupo 1,Treze Naus,Ari do Cavaco,Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1970,RJ,Grupo 1,Lendas e Mistérios da Amazônia,"Catoni, Jabolo e Waltenir",Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1971,RJ,Grupo 1,Lapa em Três Tempos,Ary do Cavaco e Rubens,Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1972,RJ,Grupo 1,"Ilu Ayê, a Terra da Vida",Cabana e Norival Reis,Clara Nunes e Silvinho da Portela
portela,Portela,1973,RJ,Grupo 1,"Pasárgada, o Amigo do Rei",Davi Correa,Davi Correa
portela,Portela,1974,RJ,Grupo 1,O Mundo Melhor de Pixinguinha,"Jair Amorim, Evaldo Gouveia e Velha","Silvinho da Portela, Candeia e Clara Nunes"
portela,Portela,1975,RJ,Grupo 1,"Macunaíma, Herói de Nossa Gente",David Correa e Norival Reis,"Clara Nunes, Silvinho da Portela e Candeia"
portela,Portela,1976,RJ,Grupo 1,O Homem do Pacoval,"Noca, Colombo e Edir Gomes",Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1977,RJ,Grupo 1,Festa da Aclamação,"Dedé da Portela, Catoni, Jabolô e Waltenir",Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1978,RJ,Grupo 1,Mulher à Brasileira,Jair Amorim e Evaldo Gouveia,Silvinho da Portela e Abílio Martins
portela,Portela,1979,RJ,Grupo 1-A,"Incrível, Fantástico, Extraordinário","David Correa, Tião Nascimento e J. Rodrigues","Silvinho, David Correa e Abílio Martins"
portela,Portela,1980,RJ,,Hoje tem marmelada,"David Correa, Norival Reis e Jorge Macedo",Silvinho da Portela e David Correa
portela,Portela,1981,RJ,Grupo 1-A,"Das Maravilhas do Mar, Fez-se o Esplendor de Uma Noite",David Corrêa e Jorge Macedo,David Corrêa
portela,Portela,1982,RJ,Grupo 1-A,Meu Brasil Brasileiro,David Corrêa e Jorge Macedo,David Corrêa
portela,Portela,1983,RJ,Grupo 1-A,"A Ressurreição das Coroas - Reisado, Reino e Reinado",Hilton Veneno e Mazinho da Piedade,Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1984,RJ,Desfile de domingo,Contos de Areia,Dedé da Portela e Norival Reis,Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1985,RJ,Grupo 1-A,Recordar É Viver,Noca da Portela e Parceiros,Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1986,RJ,Grupo 1-A,"Morfeu no Carnaval, a Utopia Brasileira","Ary do Cavaco, Carlito Cavalcante, Vanderlei, Nilson Melodia e Paulinho",Sílvio Pereira da Silva (Silvinho da Portela)
portela,Portela,1987,RJ,,"Adelaide, a pomba da paz","Neném, Mauro Silva, Isaac, Arizão, Carlinhos Madureira",Edson Fagundes (Dedé da Portela)
portela,Portela,1988,RJ,Grupo 1,"Na Lenda Carioca, os Sonhos do Vice-rei","Nenem, Mauro Silva, Isaac, Luizinho e Carlinhos Madureira",Edson Fagundes (Dedé da Portela)
portela,Portela,1989,RJ,Grupo 1,Achado Não É Roubado,"Neném, Mauro Silva e Carlinhos Madureira",Edson Fagundes (Dedé da Portela)
portela,Portela,1990,RJ,Grupo Especial,É de Ouro e Prata Esse Chão,"Espanhol, Sylvio Paulo e Cila da Portela",Edson Fagundes (Dedé da Portela)
portela,Portela,1991,RJ,Grupo Especial,Tributo à Vaidade,"Carlinhos Madureira, Café da Portela e Iran Silva",Edson Fagundes (Dedé da Portela)
portela,Portela,1992,RJ,Grupo Especial,Todo o Azul que o Azul Tem,"Carlinhos Madureira, Café da Portela e Ary do Cavaco",Edson Fagundes (Dedé da Portela)
portela,Portela,1993,RJ,Grupo Especial,Cerimônia de Casamento,"Wilson Cruz, Cláudio Russo e Jorginho Estrela Negra",Edson Fagundes (Dedé da Portela)
portela,Portela,1994,RJ,Grupo Especial,Quando o Samba Era Samba,"Wilson Cruz, Cláudio Russo e Zé Luiz",Edson Fagundes (Dedé da Portela)
portela,Portela,1995,RJ,Grupo Especial,Gosto que Me Enrosco,"Noca da Portela, Colombo e Gelson",Rixxa e Carlinhos de Pilares
portela,Portela,1996,RJ,Grupo Especial,Essa Gente Bronzeada Mostra o Seu Valor,"Jorginho Don, Picolé da Portela, Renatinho do Sambola e Carlinhos Careca",Antônio Ricardo de Souza (Rixxa)
portela,Portela,1997,RJ,Grupo Especial,"Linda, Eternamente Olinda","Doutor, Renato Vale, Tonico da Portela e Eli Penteado",Antônio Ricardo de Souza (Rixxa)
portela,Portela,1998,RJ,Grupo Especial,Os Olhos da Noite,"Noca da Portela, Colombo, J. Rocha, Darcy Maravilha e Celino Dias",Rogerinho
portela,Portela,1999,RJ,Grupo Especial,De Volta aos Caminhos de Minas Gerais,"Noca da Portela, Colombo, J.Rocha e Darcy Maravilha",Rogerinho
portela,Portela,2000,RJ,Grupo Especial,"Trabalhadores do Brasil, a Época de Getúlio Vargas","Amilton Damião, Ailton Damião, Edynel, Zezé do Pandeiro e Edinho Leal",Gera e Anderson
portela,Portela,2001,RJ,Grupo Especial,Querer É Poder,"Flavio Bororó, Zeca Sereno, Wagner e Paulo Aparício",Gera
portela,Portela,2002,RJ,Grupo Especial,"Amazonas, Esse Desconhecido. Delírios e Verdades do Eldorado Verde","Davi Corrêa, Grillo e Naldo",Gera
portela,Portela,2003,RJ,Grupo Especial,"Ontem, Hoje e Sempre Cinelândia - O Samba Entra em Cena na Broadway Brasileira","Caixa Dágua, Alexandre Fernandes, Lílian Martins e Júlio Alves",Gera
portela,Portela,2004,RJ,Grupo Especial,Lendas e Mistérios da Amazônia,"Catoni, Jabolo e Waltenir",Gera
portela,Portela,2005,RJ,Grupo Especial,Nós Podemos: Oito Idéias para Mudar o Mundo!,"Noca da Portela, Darcy Maravilha, J. Rocha e Noquinha",Bruno Ribas
portela,Portela,2006,RJ,Grupo Especial,Brasil Marca a Tua Cara e Mostra para o Mundo,"Mauro Diniz, Ary do Chapéu, Junior Escafura, Marquinhos de Oswaldo Cruz e Naldo",Gilsinho e Pixulé
portela,Portela,2007,RJ,Grupo Especial,"Os Deuses do Olimpo na Terra do Carnaval: Uma Festa dos Esportes, da Saúde e da Beleza","Diogo Nogueira, Ciraninho e Celsinho de Andrade",Gilsinho e Pixulé
portela,Portela,2008,RJ,Grupo Especial,"Reconstruindo a Natureza, Recriando a Vida: o Sonho Vira Realidade","Diogo Nogueira, Ciraninho, Celsinho de Andrade, Junior Scafura e Ari do Cavaco",Gilson da Conceição (Gilsinho)
portela,Portela,2009,RJ,Grupo Especial,"E por Falar em Amor , Onde Anda Você?","Ciraninho, Diogo Nogueira, Júnior Escafura, Wanderley Monteiro e L.C. Máximo",Gilson da Conceição (Gilsinho)
portela,Portela,2010,RJ,Grupo Especial,"Derrubando Fronteiras, Conquistando a Liberdade... Rio de Paz, em Estado de Graça!","Ciraninho, Rafael dos Santos, Diogo Nogueira, Naldo e Jr Scafura",Gilson da Conceição (Gilsinho)
portela,Portela,2011,RJ,,"Rio, azul da cor do mar","Wanderley Monteiro, Gilsinho, Luiz Carlos Máximo, Jr. Scafura e Naldo",Gilson da Conceição (Gilsinho)
portela,Portela,2012,RJ,Grupo Especial,"Bahia: E o Povo na Rua Cantando... É Feito Uma Reza, Um Ritual","Wanderley Monteiro, Luiz Carlos Máximo, Toninho Nascimento e Naldo",Gilson da Conceição (Gilsinho)
portela,Portela,2013,RJ,Grupo Especial,Madureira ... Onde o Meu Coração Se Deixou Levar,"Wanderley Monteiro, Luiz Carlos Máximo, Toninho Nascimento e André do Posto 7",Gilson da Conceição (Gilsinho)
portela,Portela,2014,RJ,Grupo Especial,Um Rio de Mar a Mar: Do Valongo à Glória de São Sebastião,"Toninho Nascimento, Luiz Carlos Máximo, Waguinho, Edson Alves e J. Amaral","Wantuir, Richahs, Rogerinho e Cremilson"
portela,Portela,2015,RJ,Grupo Especial,"ImagináRIO, 450 Janeiros de Uma Cidade Surreal","Noca da Portela, Celso Lopes, Charlles André, Vinicius Ferreira e Xandy Azevedo","Wantuir, Richahs, Rogerinho e Cremilson"
portela,Portela,2016,RJ,Grupo Especial,"No Voo da Águia, uma Viagem sem Fim...","Wanderley Monteiro, Samir Trindade, Elson Ramires, Lopita 77, Dimenor e Edimar Jr.",Gilsinho e Wantuir
portela,Portela,2017,RJ,Grupo Especial,Quem Nunca Sentiu o Corpo Arrepiar ao Ver Esse Rio Passar...,"Samir Trindade, Elson Ramires, Neyzinho do Cavaco, Paulo Lopita 77, Beto Rocha, Girão e J.Sales",Gilsinho
portela,Portela,2018,RJ,Grupo Especial,"De Repente de Lá pra Cá e ""Dirrepente"" Daqui pra Lá","Samir Trindade, Elson Ramires, Neyzinho do Cavaco, Paulo Lopita 77, Beto Rocha, J. Salles e Girão",Gilsinho
portela,Portela,2019,RJ,Grupo Especial,"Na Madureira Moderníssima, Hei Sempre de Ouvir Cantar Uma Sabiá","Jorge do Batuke, Valtinho Botafogo, Rogério Lobo, Beto Aquino, Claudinho Oliveira, José Carlos, Zé Miranda, D’Dousa e Araguaci",Gilsinho
portela,Portela,2020,RJ,Grupo Especial,"Guajupiá, Terra Sem Males","Valtinho Botafogo, Rogério Lobo, José Carlos, Zé Miranda, Beto Aquino, Pecê Ribeiro, D´Sousa e Araguaci",Gilsinho
portela,Portela,2021,RJ,,Igi Osè Baobá,,Gilsinho
portela,Portela,2022,RJ,Grupo Especial,Igi Osè Baobá,"Wanderley Monteiro, Vinicius Ferreira, Rafael Gigante, Bira, Edmar Jr, Paulo Borges e André do Posto 7",Gilsinho
portela,Portela,2023,RJ,Grupo Especial,O Azul que Vem do Infinito,"Vinicius Ferreira, Rafael Gigante, Edmar Jr, Bira, Marcelão e André do Posto 7",Gilsinho
portela,Portela,2024,RJ,Grupo Especial,Um Defeito de Cor,,
portela,Portela,2025,RJ,Grupo Especial,Cantar Será Buscar o Caminho que Vai Dar no Sol - Uma Homenagem a Milton Nascimento,,
portela,Portela,2026,RJ,Grupo Especial,O Mistério do Príncipe do Bará - A Oração do Negrinho e a Ressurreição de Sua Coroa Sob o Céu Aberto do Rio Grande,,
rosas-de-ouro,Rosas de Ouro,1971,SP,Grupo 3,História de Vila Brasilândia,,
rosas-de-ouro,Rosas de Ouro,1972,SP,Grupo 3,"Brasil de Ontem, Brasil de Hoje",,
rosas-de-ouro,Rosas de Ouro,1973,SP,Grupo 3,Formação Étnica,,
rosas-de-ouro,Rosas de Ouro,1974,SP,Grupo 2,Canta e Conta os Quatro Cantos do Brasil,,
rosas-de-ouro,Rosas de Ouro,1975,SP,Grupo 1,Rosas de Ouro na Rua,,
rosas-de-ouro,Rosas de Ouro,1976,SP,Grupo 1,Sete Cidades Encantadas,,
rosas-de-ouro,Rosas de Ouro,1977,SP,Grupo 1,"Àtaulfo Alves, ""o Poeta de Miraí""",,
rosas-de-ouro,Rosas de Ouro,1978,SP,Grupo 1,Salamanca do Jarau,,
rosas-de-ouro,Rosas de Ouro,1979,SP,Grupo 1,Conversando Com as Flores,,
rosas-de-ouro,Rosas de Ouro,1980,SP,Grupo 1,Tudo é Brasil,,
rosas-de-ouro,Rosas de Ouro,1981,SP,Grupo 1,Do Caminho do Mar à Ilha do Tesouro,,
rosas-de-ouro,Rosas de Ouro,1982,SP,Grupo 1,"Ainá, no Reino de Baobá",,
rosas-de-ouro,Rosas de Ouro,1983,SP,Grupo 1,Nostalgia,,
rosas-de-ouro,Rosas de Ouro,1984,SP,Grupo 1,A Velha Academia Berço de Heróis,,
rosas-de-ouro,Rosas de Ouro,1985,SP,Grupo 1,Uma Boa Ideia,,
rosas-de-ouro,Rosas de Ouro,1986,SP,Grupo 1,Cem anos depois,,
rosas-de-ouro,Rosas de Ouro,1987,SP,Grupo 1,"São Paulo, Seu Povo Sua Gente",,
rosas-de-ouro,Rosas de Ouro,1988,SP,Grupo Especial,"Carvalho, Madeira de Lei (Paulo Machado de Carvalho)",,
rosas-de-ouro,Rosas de Ouro,1989,SP,Grupo Especial,"Vera Cruz, ""a Vedete dos Anos 50""",,
rosas-de-ouro,Rosas de Ouro,1990,SP,Grupo Especial,"Até Que Enfim... ""O Sábado """,,
rosas-de-ouro,Rosas de Ouro,1991,SP,Grupo Especial,De Piloto de Fogão a Chefe da Nação,Miltinho e João do Violão,
rosas-de-ouro,Rosas de Ouro,1992,SP,Grupo Especial,"Non Ducor Duco, Qual é a Minha Cara?",João do Violão e Miltinho,
rosas-de-ouro,Rosas de Ouro,1993,SP,Grupo Especial,É hoje... Um Dia de Festa,"Valdê Cambalhota, Lira Brasa, Bezerra Caxambú e Nestor",
rosas-de-ouro,Rosas de Ouro,1994,SP,Grupo Especial,Sapoti,"Edson, Franco, Eric e Almir",
rosas-de-ouro,Rosas de Ouro,1995,SP,Grupo Especial,Paixão Nacional,"Almir, Eric, Edson e Franco",
rosas-de-ouro,Rosas de Ouro,1996,SP,Grupo Especial,Uma Janela Para o Mundo,Márcio Paiva e Adalto Magalha,
rosas-de-ouro,Rosas de Ouro,1997,SP,Grupo Especial,"São Paulo, Capital Mundial da Gastronomia","Sant'Anna, Nei Melodia, Ademir e Ney do Cavaco",
